year,date,samp_doy,plot,trt,soilpair_YN,soilmois_g.g,depth_cm,resis_kPa,block,samp_ID
2012,2018-05-10,130,22,C4,Y,0.23022312373225162,15.24,655.0022,NA,NA
2013,2018-05-10,130,29,C4,Y,0.23022312373225162,15.24,655.0022,NA,NA
2014,2018-05-10,130,28,C4,Y,0.23022312373225162,15.24,655.0022,NA,NA
2015,2018-05-10,130,21,C4,Y,0.23022312373225162,15.24,655.0022,NA,NA
2016,2018-05-10,130,22,C4,Y,0.23022312373225162,15.24,655.0022,NA,NA
2017,2018-05-10,130,29,C4,Y,0.23022312373225162,15.24,655.0022,NA,NA
2018,2018-05-10,130,28,C4,Y,0.23022312373225162,15.24,655.0022,NA,NA
2019,2018-05-10,130,21,C4,Y,0.23022312373225162,15.24,655.0022,NA,NA
2012,2018-05-10,130,22,C4,Y,0.23022312373225162,17.78,689.476,NA,NA
2013,2018-05-10,130,29,C4,Y,0.23022312373225162,17.78,689.476,NA,NA
2014,2018-05-10,130,28,C4,Y,0.23022312373225162,17.78,689.476,NA,NA
2015,2018-05-10,130,21,C4,Y,0.23022312373225162,17.78,689.476,NA,NA
2016,2018-05-10,130,22,C4,Y,0.23022312373225162,17.78,689.476,NA,NA
2017,2018-05-10,130,29,C4,Y,0.23022312373225162,17.78,689.476,NA,NA
2018,2018-05-10,130,28,C4,Y,0.23022312373225162,17.78,689.476,NA,NA
2019,2018-05-10,130,21,C4,Y,0.23022312373225162,17.78,689.476,NA,NA
2012,2018-05-10,130,22,C4,Y,0.23022312373225162,20.32,655.0022,NA,NA
2013,2018-05-10,130,29,C4,Y,0.23022312373225162,20.32,655.0022,NA,NA
2014,2018-05-10,130,28,C4,Y,0.23022312373225162,20.32,655.0022,NA,NA
2015,2018-05-10,130,21,C4,Y,0.23022312373225162,20.32,655.0022,NA,NA
2016,2018-05-10,130,22,C4,Y,0.23022312373225162,20.32,655.0022,NA,NA
2017,2018-05-10,130,29,C4,Y,0.23022312373225162,20.32,655.0022,NA,NA
2018,2018-05-10,130,28,C4,Y,0.23022312373225162,20.32,655.0022,NA,NA
2019,2018-05-10,130,21,C4,Y,0.23022312373225162,20.32,655.0022,NA,NA
2012,2018-05-10,130,22,C4,Y,0.23022312373225162,22.86,655.0022,NA,NA
2013,2018-05-10,130,29,C4,Y,0.23022312373225162,22.86,655.0022,NA,NA
2014,2018-05-10,130,28,C4,Y,0.23022312373225162,22.86,655.0022,NA,NA
2015,2018-05-10,130,21,C4,Y,0.23022312373225162,22.86,655.0022,NA,NA
2016,2018-05-10,130,22,C4,Y,0.23022312373225162,22.86,655.0022,NA,NA
2017,2018-05-10,130,29,C4,Y,0.23022312373225162,22.86,655.0022,NA,NA
2018,2018-05-10,130,28,C4,Y,0.23022312373225162,22.86,655.0022,NA,NA
2019,2018-05-10,130,21,C4,Y,0.23022312373225162,22.86,655.0022,NA,NA
2012,2018-05-10,130,22,C4,Y,0.23022312373225162,25.4,482.6332,NA,NA
2013,2018-05-10,130,29,C4,Y,0.23022312373225162,25.4,482.6332,NA,NA
2014,2018-05-10,130,28,C4,Y,0.23022312373225162,25.4,482.6332,NA,NA
2015,2018-05-10,130,21,C4,Y,0.23022312373225162,25.4,482.6332,NA,NA
2016,2018-05-10,130,22,C4,Y,0.23022312373225162,25.4,482.6332,NA,NA
2017,2018-05-10,130,29,C4,Y,0.23022312373225162,25.4,482.6332,NA,NA
2018,2018-05-10,130,28,C4,Y,0.23022312373225162,25.4,482.6332,NA,NA
2019,2018-05-10,130,21,C4,Y,0.23022312373225162,25.4,482.6332,NA,NA
2012,2018-05-10,130,22,C4,Y,0.23022312373225162,27.94,586.0545999999999,NA,NA
2013,2018-05-10,130,29,C4,Y,0.23022312373225162,27.94,586.0545999999999,NA,NA
2014,2018-05-10,130,28,C4,Y,0.23022312373225162,27.94,586.0545999999999,NA,NA
2015,2018-05-10,130,21,C4,Y,0.23022312373225162,27.94,586.0545999999999,NA,NA
2016,2018-05-10,130,22,C4,Y,0.23022312373225162,27.94,586.0545999999999,NA,NA
2017,2018-05-10,130,29,C4,Y,0.23022312373225162,27.94,586.0545999999999,NA,NA
2018,2018-05-10,130,28,C4,Y,0.23022312373225162,27.94,586.0545999999999,NA,NA
2019,2018-05-10,130,21,C4,Y,0.23022312373225162,27.94,586.0545999999999,NA,NA
2012,2018-05-10,130,22,C4,Y,0.23022312373225162,30.48,723.9498,NA,NA
2013,2018-05-10,130,29,C4,Y,0.23022312373225162,30.48,723.9498,NA,NA
2014,2018-05-10,130,28,C4,Y,0.23022312373225162,30.48,723.9498,NA,NA
2015,2018-05-10,130,21,C4,Y,0.23022312373225162,30.48,723.9498,NA,NA
2016,2018-05-10,130,22,C4,Y,0.23022312373225162,30.48,723.9498,NA,NA
2017,2018-05-10,130,29,C4,Y,0.23022312373225162,30.48,723.9498,NA,NA
2018,2018-05-10,130,28,C4,Y,0.23022312373225162,30.48,723.9498,NA,NA
2019,2018-05-10,130,21,C4,Y,0.23022312373225162,30.48,723.9498,NA,NA
2012,2018-05-10,130,22,C4,Y,0.23022312373225162,33.02,723.9498,NA,NA
2013,2018-05-10,130,29,C4,Y,0.23022312373225162,33.02,723.9498,NA,NA
2014,2018-05-10,130,28,C4,Y,0.23022312373225162,33.02,723.9498,NA,NA
2015,2018-05-10,130,21,C4,Y,0.23022312373225162,33.02,723.9498,NA,NA
2016,2018-05-10,130,22,C4,Y,0.23022312373225162,33.02,723.9498,NA,NA
2017,2018-05-10,130,29,C4,Y,0.23022312373225162,33.02,723.9498,NA,NA
2018,2018-05-10,130,28,C4,Y,0.23022312373225162,33.02,723.9498,NA,NA
2019,2018-05-10,130,21,C4,Y,0.23022312373225162,33.02,723.9498,NA,NA
2012,2018-05-10,130,22,C4,Y,0.23022312373225162,35.56,792.8974,NA,NA
2013,2018-05-10,130,29,C4,Y,0.23022312373225162,35.56,792.8974,NA,NA
2014,2018-05-10,130,28,C4,Y,0.23022312373225162,35.56,792.8974,NA,NA
2015,2018-05-10,130,21,C4,Y,0.23022312373225162,35.56,792.8974,NA,NA
2016,2018-05-10,130,22,C4,Y,0.23022312373225162,35.56,792.8974,NA,NA
2017,2018-05-10,130,29,C4,Y,0.23022312373225162,35.56,792.8974,NA,NA
2018,2018-05-10,130,28,C4,Y,0.23022312373225162,35.56,792.8974,NA,NA
2019,2018-05-10,130,21,C4,Y,0.23022312373225162,35.56,792.8974,NA,NA
2012,2018-05-10,130,22,C4,Y,0.23022312373225162,38.1,689.476,NA,NA
2013,2018-05-10,130,29,C4,Y,0.23022312373225162,38.1,689.476,NA,NA
2014,2018-05-10,130,28,C4,Y,0.23022312373225162,38.1,689.476,NA,NA
2015,2018-05-10,130,21,C4,Y,0.23022312373225162,38.1,689.476,NA,NA
2016,2018-05-10,130,22,C4,Y,0.23022312373225162,38.1,689.476,NA,NA
2017,2018-05-10,130,29,C4,Y,0.23022312373225162,38.1,689.476,NA,NA
2018,2018-05-10,130,28,C4,Y,0.23022312373225162,38.1,689.476,NA,NA
2019,2018-05-10,130,21,C4,Y,0.23022312373225162,38.1,689.476,NA,NA
2012,2018-05-10,130,22,C4,Y,0.23022312373225162,40.64,723.9498,NA,NA
2013,2018-05-10,130,29,C4,Y,0.23022312373225162,40.64,723.9498,NA,NA
2014,2018-05-10,130,28,C4,Y,0.23022312373225162,40.64,723.9498,NA,NA
2015,2018-05-10,130,21,C4,Y,0.23022312373225162,40.64,723.9498,NA,NA
2016,2018-05-10,130,22,C4,Y,0.23022312373225162,40.64,723.9498,NA,NA
2017,2018-05-10,130,29,C4,Y,0.23022312373225162,40.64,723.9498,NA,NA
2018,2018-05-10,130,28,C4,Y,0.23022312373225162,40.64,723.9498,NA,NA
2019,2018-05-10,130,21,C4,Y,0.23022312373225162,40.64,723.9498,NA,NA
2012,2018-05-10,130,22,C4,Y,0.23022312373225162,43.18,999.7402,NA,NA
2013,2018-05-10,130,29,C4,Y,0.23022312373225162,43.18,999.7402,NA,NA
2014,2018-05-10,130,28,C4,Y,0.23022312373225162,43.18,999.7402,NA,NA
2015,2018-05-10,130,21,C4,Y,0.23022312373225162,43.18,999.7402,NA,NA
2016,2018-05-10,130,22,C4,Y,0.23022312373225162,43.18,999.7402,NA,NA
2017,2018-05-10,130,29,C4,Y,0.23022312373225162,43.18,999.7402,NA,NA
2018,2018-05-10,130,28,C4,Y,0.23022312373225162,43.18,999.7402,NA,NA
2019,2018-05-10,130,21,C4,Y,0.23022312373225162,43.18,999.7402,NA,NA
2012,2018-05-10,130,22,C4,Y,0.23022312373225162,45.72,930.7926,NA,NA
2013,2018-05-10,130,29,C4,Y,0.23022312373225162,45.72,930.7926,NA,NA
2014,2018-05-10,130,28,C4,Y,0.23022312373225162,45.72,930.7926,NA,NA
2015,2018-05-10,130,21,C4,Y,0.23022312373225162,45.72,930.7926,NA,NA
2016,2018-05-10,130,22,C4,Y,0.23022312373225162,45.72,930.7926,NA,NA
2017,2018-05-10,130,29,C4,Y,0.23022312373225162,45.72,930.7926,NA,NA
2018,2018-05-10,130,28,C4,Y,0.23022312373225162,45.72,930.7926,NA,NA
2019,2018-05-10,130,21,C4,Y,0.23022312373225162,45.72,930.7926,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,0,0,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,0,0,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,0,0,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,0,0,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,0,0,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,0,0,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,0,0,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,0,0,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,2.54,68.9476,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,2.54,68.9476,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,2.54,68.9476,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,2.54,68.9476,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,2.54,68.9476,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,2.54,68.9476,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,2.54,68.9476,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,2.54,68.9476,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,5.08,551.5808,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,5.08,551.5808,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,5.08,551.5808,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,5.08,551.5808,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,5.08,551.5808,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,5.08,551.5808,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,5.08,551.5808,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,5.08,551.5808,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,7.62,620.5284,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,7.62,620.5284,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,7.62,620.5284,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,7.62,620.5284,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,7.62,620.5284,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,7.62,620.5284,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,7.62,620.5284,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,7.62,620.5284,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,10.16,586.0545999999999,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,10.16,586.0545999999999,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,10.16,586.0545999999999,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,10.16,586.0545999999999,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,10.16,586.0545999999999,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,10.16,586.0545999999999,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,10.16,586.0545999999999,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,10.16,586.0545999999999,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,12.7,655.0022,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,12.7,655.0022,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,12.7,655.0022,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,12.7,655.0022,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,12.7,655.0022,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,12.7,655.0022,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,12.7,655.0022,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,12.7,655.0022,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,15.24,689.476,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,15.24,689.476,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,15.24,689.476,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,15.24,689.476,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,15.24,689.476,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,15.24,689.476,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,15.24,689.476,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,15.24,689.476,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,17.78,620.5284,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,17.78,620.5284,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,17.78,620.5284,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,17.78,620.5284,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,17.78,620.5284,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,17.78,620.5284,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,17.78,620.5284,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,17.78,620.5284,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,20.32,379.2118,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,20.32,379.2118,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,20.32,379.2118,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,20.32,379.2118,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,20.32,379.2118,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,20.32,379.2118,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,20.32,379.2118,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,20.32,379.2118,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,22.86,275.7904,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,22.86,275.7904,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,22.86,275.7904,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,22.86,275.7904,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,22.86,275.7904,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,22.86,275.7904,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,22.86,275.7904,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,22.86,275.7904,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,25.4,482.6332,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,25.4,482.6332,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,25.4,482.6332,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,25.4,482.6332,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,25.4,482.6332,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,25.4,482.6332,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,25.4,482.6332,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,25.4,482.6332,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,27.94,930.7926,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,27.94,930.7926,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,27.94,930.7926,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,27.94,930.7926,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,27.94,930.7926,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,27.94,930.7926,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,27.94,930.7926,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,27.94,930.7926,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,30.48,896.3188,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,30.48,896.3188,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,30.48,896.3188,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,30.48,896.3188,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,30.48,896.3188,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,30.48,896.3188,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,30.48,896.3188,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,30.48,896.3188,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,33.02,930.7926,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,33.02,930.7926,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,33.02,930.7926,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,33.02,930.7926,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,33.02,930.7926,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,33.02,930.7926,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,33.02,930.7926,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,33.02,930.7926,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,35.56,861.845,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,35.56,861.845,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,35.56,861.845,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,35.56,861.845,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,35.56,861.845,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,35.56,861.845,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,35.56,861.845,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,35.56,861.845,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,38.1,896.3188,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,38.1,896.3188,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,38.1,896.3188,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,38.1,896.3188,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,38.1,896.3188,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,38.1,896.3188,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,38.1,896.3188,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,38.1,896.3188,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,40.64,896.3188,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,40.64,896.3188,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,40.64,896.3188,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,40.64,896.3188,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,40.64,896.3188,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,40.64,896.3188,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,40.64,896.3188,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,40.64,896.3188,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,43.18,827.3711999999999,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,43.18,827.3711999999999,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,43.18,827.3711999999999,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,43.18,827.3711999999999,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,43.18,827.3711999999999,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,43.18,827.3711999999999,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,43.18,827.3711999999999,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,43.18,827.3711999999999,NA,NA
2012,2018-05-10,130,22,C4,Y,-0.029398003742981987,45.72,861.845,NA,NA
2013,2018-05-10,130,29,C4,Y,-0.029398003742981987,45.72,861.845,NA,NA
2014,2018-05-10,130,28,C4,Y,-0.029398003742981987,45.72,861.845,NA,NA
2015,2018-05-10,130,21,C4,Y,-0.029398003742981987,45.72,861.845,NA,NA
2016,2018-05-10,130,22,C4,Y,-0.029398003742981987,45.72,861.845,NA,NA
2017,2018-05-10,130,29,C4,Y,-0.029398003742981987,45.72,861.845,NA,NA
2018,2018-05-10,130,28,C4,Y,-0.029398003742981987,45.72,861.845,NA,NA
2019,2018-05-10,130,21,C4,Y,-0.029398003742981987,45.72,861.845,NA,NA
2012,2018-05-10,130,22,C4,Y,0.5970506177760062,0,0,NA,NA
2013,2018-05-10,130,29,C4,Y,0.5970506177760062,0,0,NA,NA
2014,2018-05-10,130,28,C4,Y,0.5970506177760062,0,0,NA,NA
2015,2018-05-10,130,21,C4,Y,0.5970506177760062,0,0,NA,NA
2016,2018-05-10,130,22,C4,Y,0.5970506177760062,0,0,NA,NA
2017,2018-05-10,130,29,C4,Y,0.5970506177760062,0,0,NA,NA
2018,2018-05-10,130,28,C4,Y,0.5970506177760062,0,0,NA,NA
2019,2018-05-10,130,21,C4,Y,0.5970506177760062,0,0,NA,NA
2012,2018-05-10,130,22,C4,Y,0.5970506177760062,2.54,68.9476,NA,NA
2013,2018-05-10,130,29,C4,Y,0.5970506177760062,2.54,68.9476,NA,NA
2014,2018-05-10,130,28,C4,Y,0.5970506177760062,2.54,68.9476,NA,NA
2015,2018-05-10,130,21,C4,Y,0.5970506177760062,2.54,68.9476,NA,NA
2016,2018-05-10,130,22,C4,Y,0.5970506177760062,2.54,68.9476,NA,NA
2017,2018-05-10,130,29,C4,Y,0.5970506177760062,2.54,68.9476,NA,NA
2018,2018-05-10,130,28,C4,Y,0.5970506177760062,2.54,68.9476,NA,NA
2019,2018-05-10,130,21,C4,Y,0.5970506177760062,2.54,68.9476,NA,NA
2012,2018-05-10,130,22,C4,Y,0.5970506177760062,5.08,758.4236,NA,NA
2013,2018-05-10,130,29,C4,Y,0.5970506177760062,5.08,758.4236,NA,NA
2014,2018-05-10,130,28,C4,Y,0.5970506177760062,5.08,758.4236,NA,NA
2015,2018-05-10,130,21,C4,Y,0.5970506177760062,5.08,758.4236,NA,NA
2016,2018-05-10,130,22,C4,Y,0.5970506177760062,5.08,758.4236,NA,NA
2017,2018-05-10,130,29,C4,Y,0.5970506177760062,5.08,758.4236,NA,NA
2018,2018-05-10,130,28,C4,Y,0.5970506177760062,5.08,758.4236,NA,NA
2019,2018-05-10,130,21,C4,Y,0.5970506177760062,5.08,758.4236,NA,NA
2012,2018-05-10,130,22,C4,Y,0.5970506177760062,7.62,758.4236,NA,NA
2013,2018-05-10,130,29,C4,Y,0.5970506177760062,7.62,758.4236,NA,NA
2014,2018-05-10,130,28,C4,Y,0.5970506177760062,7.62,758.4236,NA,NA
2015,2018-05-10,130,21,C4,Y,0.5970506177760062,7.62,758.4236,NA,NA
2016,2018-05-10,130,22,C4,Y,0.5970506177760062,7.62,758.4236,NA,NA
2017,2018-05-10,130,29,C4,Y,0.5970506177760062,7.62,758.4236,NA,NA
2018,2018-05-10,130,28,C4,Y,0.5970506177760062,7.62,758.4236,NA,NA
2019,2018-05-10,130,21,C4,Y,0.5970506177760062,7.62,758.4236,NA,NA
2012,2018-05-10,130,22,C4,Y,0.5970506177760062,10.16,723.9498,NA,NA
2013,2018-05-10,130,29,C4,Y,0.5970506177760062,10.16,723.9498,NA,NA
2014,2018-05-10,130,28,C4,Y,0.5970506177760062,10.16,723.9498,NA,NA
2015,2018-05-10,130,21,C4,Y,0.5970506177760062,10.16,723.9498,NA,NA
2016,2018-05-10,130,22,C4,Y,0.5970506177760062,10.16,723.9498,NA,NA
2017,2018-05-10,130,29,C4,Y,0.5970506177760062,10.16,723.9498,NA,NA
2018,2018-05-10,130,28,C4,Y,0.5970506177760062,10.16,723.9498,NA,NA
2019,2018-05-10,130,21,C4,Y,0.5970506177760062,10.16,723.9498,NA,NA
2012,2018-05-10,130,22,C4,Y,0.5970506177760062,12.7,655.0022,NA,NA
2013,2018-05-10,130,29,C4,Y,0.5970506177760062,12.7,655.0022,NA,NA
2014,2018-05-10,130,28,C4,Y,0.5970506177760062,12.7,655.0022,NA,NA
2015,2018-05-10,130,21,C4,Y,0.5970506177760062,12.7,655.0022,NA,NA
2016,2018-05-10,130,22,C4,Y,0.5970506177760062,12.7,655.0022,NA,NA
2017,2018-05-10,130,29,C4,Y,0.5970506177760062,12.7,655.0022,NA,NA
2018,2018-05-10,130,28,C4,Y,0.5970506177760062,12.7,655.0022,NA,NA
2019,2018-05-10,130,21,C4,Y,0.5970506177760062,12.7,655.0022,NA,NA
2012,2018-05-10,130,22,C4,Y,0.5970506177760062,15.24,655.0022,NA,NA
2013,2018-05-10,130,29,C4,Y,0.5970506177760062,15.24,655.0022,NA,NA
2014,2018-05-10,130,28,C4,Y,0.5970506177760062,15.24,655.0022,NA,NA
2015,2018-05-10,130,21,C4,Y,0.5970506177760062,15.24,655.0022,NA,NA
2016,2018-05-10,130,22,C4,Y,0.5970506177760062,15.24,655.0022,NA,NA
2017,2018-05-10,130,29,C4,Y,0.5970506177760062,15.24,655.0022,NA,NA
2018,2018-05-10,130,28,C4,Y,0.5970506177760062,15.24,655.0022,NA,NA
2019,2018-05-10,130,21,C4,Y,0.5970506177760062,15.24,655.0022,NA,NA
2012,2018-05-10,130,22,C4,Y,0.5970506177760062,17.78,448.1594,NA,NA
2013,2018-05-10,130,29,C4,Y,0.5970506177760062,17.78,448.1594,NA,NA
